edition,name,count
"m20","Chandra, Acolyte of Flame",3
"eld","Bonecrusher Giant // Stomp",4
"eld","Fervent Champion",4
"grn","Runaway Steam-Kin",4
"eld","Torbran, Thane of Red Fell",4
"eld","Rimrock Knight // Boulder Rush",4
"m20","Scorch Spitter",4
"rna","Tin Street Dodger",3
"rna","Light Up the Stage",4
"eld","Embercleave",1
"rna","Cavalcade of Calamity",4
"eld","Castle Embereth",3
"thb","Mountain",18
"grn","Experimental Frenzy",3
"thb","Satyr's Cunning",3
"m20","Shock",4
"eld","Slaying Fire",3
"war","Tibalt, Rakish Instigator",2
