edition,name,count
"war","Sarkhan the Masterless",3
"war","Ugin, the Ineffable",1
"war","Kasmina, Enigmatic Mentor",3
"war","Narset, Parter of Veils",4
"war","Saheeli, Sublime Artificer",2
"eld","Kenrith, the Returned King",1
"eld","Fae of Wishes // Granted",2
"grn","Deafening Clarion",3
"m20","Drawn from Dreams",2
"war","Time Wipe",2
"eld","Fires of Invention",4
"thb","Banishing Light",2
"thb","Omen of the Sea",4
"grn","Steam Vents",1
"thb","Temple of Enlightenment",1
"m20","Temple of Epiphany",1
"m20","Temple of Triumph",1
"war","Interplanar Beacon",4
"m20","Swiftwater Cliffs",3
"m20","Tranquil Cove",3
"eld","Wind-Scarred Crag",4
"thb","Island",5
"thb","Mountain",2
"thb","Plains",2
"war","Sarkhan the Masterless",1
"war","Time Wipe",1
"rna","Mass Manipulation",1
"war","Ashiok, Dream Render",1
"m20","Devout Decree",2
"war","Dovin, Hand of Control",1
"war","Dovin's Veto",1
"m20","Fry",2
"thb","Revoke Existence",2
"thb","Thirst for Meaning",3
