edition,name,count
"eld","Brazen Borrower // Petty Theft",1
"m20","Nightpack Ambusher",4
"thb","Wavebreak Hippocamp",1
"eld","Wildborn Preserver",4
"m20","Brineborn Cutthroat",4
"rna","Frilled Mystic",4
"m20","Spectral Sailor",4
"thb","Thassa's Intervention",2
"eld","Opt",4
"rna","Quench",4
"grn","Sinister Sabotage",2
"m20","Unsummon",2
"eld","Castle Vantress",2
"eld","Fabled Passage",1
"m20","Temple of Mystery",2
"eld","Thornwood Falls",3
"thb","Forest",8
"thb","Island",8
"m20","Shifting Ceratops",3
"m20","Aether Gust",3
"grn","Disdainful Stroke",2
"eld","Mystical Dispute",2
"m20","Negate",2
"thb","Threnody Singer",3
