edition,name,count
"m12","Blood Ogre",3
"m12","Bloodrage Vampire",2
"m12","Crumbling Colossus",2
"m12","Duskhunter Bat",3
"m12","Flameblast Dragon",1
"m12","Goblin Arsonist",1
"m12","Goblin Bangchuckers",1
"m12","Goblin Fireslinger",2
"m12","Goblin Tunneler",1
"m12","Gorehorn Minotaurs",2
"m12","Manic Vandal",1
"m12","Onyx Mage",1
"m12","Stormblood Berserker",2
"m12","Tormented Soul",1
"m12","Vampire Outcasts",2
"m12","Volcanic Dragon",1
"m12","Hideous Visage",1
"m12","Taste of Blood",1
"m12","Tectonic Rift",2
"m12","Incinerate",1
"m12","Shock",3
"m12","Swiftfoot Boots",1
"m12","Warstorm Surge",1
"m12","Mountain",14
"m12","Swamp",10
