edition,name,count
"m19","Bristling Boar",1
"m19","Centaur Courser",2
"m19","Colossal Dreadmaw",3
"rix","Ghalta, Primal Hunger",1
"m19","Gravewaker",1
"xln","Grazing Whiptail",2
"m19","Greenwood Sentinel",1
"grn","Hitchclaw Recluse",2
"rix","Jungle Creeper",1
"m19","Llanowar Elves",3
"m19","Pelakka Wurm",1
"rix","Ravenous Chupacabra",1
"m19","Reclamation Sage",2
"m19","Ursine Champion",2
"m19","Vampire Sovereign",2
"xln","Verdant Sun's Avatar",1
"m19","Vigilant Baloth",1
"m19","Walking Corpse",1
"m19","Declare Dominance",1
"rix","Impale",2
"rix","Moment of Craving",2
"m19","Titanic Growth",2
"m19","Prodigious Growth",1
"m19","Foul Orchard",4
"grn","Swamp",10
"grn","Forest",10
