3,"Disciple of the Vault","mrd"
2,"Atog","mrd"
2,"Krark-Clan Grunt","mrd"
1,"Megatog","mrd"
2,"Iron Myr","mrd"
2,"Leaden Myr","mrd"
2,"Myr Retriever","mrd"
2,"Cathodion","mrd"
3,"Goblin Replica","mrd"
3,"Nim Replica","mrd"
1,"Dross Scorpion","mrd"
2,"Rust Elemental","mrd"
1,"Pentavus","mrd"
2,"Irradiate","mrd"
1,"Shrapnel Blast","mrd"
2,"Necrogen Spellbomb","mrd"
2,"Pyrite Spellbomb","mrd"
2,"Talisman of Indulgence","mrd"
1,"Nuisance Engine","mrd"
1,"Skeleton Shard","mrd"
8,"Mountain","mrd"
7,"Swamp","mrd"
4,"Great Furnace","mrd"
4,"Vault of Whispers","mrd"
