edition,name,count
"mrd","Brown Ouphe",2
"mrd","Tel-Jilad Chosen",2
"mrd","Slith Predator",1
"mrd","Viridian Shaman",2
"mrd","Tel-Jilad Exile",2
"mrd","Tel-Jilad Archers",2
"mrd","Fangren Hunter",4
"mrd","Trolls of Tel-Jilad",2
"mrd","Plated Slagwurm",1
"mrd","Living Hive",1
"mrd","Copper Myr",4
"mrd","Needlebug",2
"mrd","Battlegrowth",2
"mrd","Predator's Strike",2
"mrd","Deconstruct",1
"mrd","Journey of Discovery",2
"mrd","Bloodscent",1
"mrd","Creeping Mold",2
"mrd","One Dozen Eyes",1
"mrd","Forest",24
