2,"Somber Hoverguard","mrd"
1,"Broodstar","mrd"
2,"Nim Shrieker","mrd"
2,"Steel Wall","mrd"
2,"Leaden Myr","mrd"
2,"Myr Retriever","mrd"
2,"Silver Myr","mrd"
2,"Bottle Gnomes","mrd"
3,"Frogmite","mrd"
1,"Lodestone Myr","mrd"
3,"Myr Enforcer","mrd"
2,"Thirst for Knowledge","mrd"
1,"Thoughtcast","mrd"
2,"Assert Authority","mrd"
2,"Irradiate","mrd"
2,"Aether Spellbomb","mrd"
4,"Talisman of Dominance","mrd"
1,"Scale of Chiss-Goria","mrd"
1,"Serum Tank","mrd"
1,"Tooth of Chiss-Goria","mrd"
11,"Island","mrd"
3,"Swamp","mrd"
4,"Seat of the Synod","mrd"
4,"Vault of Whispers","mrd"
