edition,name,count
"mbs","Myr Sire",4
"som","Auriok Sunchaser",2
"som","Snapsail Glider",2
"som","Auriok Edgewright",2
"som","Chrome Steed",3
"mbs","Razorfield Rhino",3
"nph","Jor Kadeen, the Prevailer",1
"con","Banefire",1
"mbs","Concussive Bolt",3
"mbs","Master's Call",4
"nph","Dispatch",3
"som","Galvanic Blast",4
"som","Rusted Relic",4
"m14","Mountain",14
"m14","Plains",10
"mrd","Leonin Sun Standard",1
"som","Auriok Edgewright",1
"mbs","Spiraling Duelist",1
"mrd","Bonesplitter",1
"mrd","Goblin Charbelcher",1
"dgm","Warleader's Helix",1
"mrd","Duplicant",1
"fut","Veilstone Amulet",1
"som","Auriok Edgewright",1
"som","Infiltration Lens",1
"m12","Pentavus",1
"eve","Scarecrone",1
"avr","Moonsilver Spear",1
"mbs","Spiraling Duelist",1
"mbs","Ardent Recruit",1
"mrd","Lightning Coils",1
"dgm","Warleader's Helix",1
"mbs","Concussive Bolt",1
"10e","Sculpting Steel",1
"fut","Veilstone Amulet",1
"ons","Gratuitous Violence",1
"m12","Druidic Satchel",1
"som","Chrome Steed",1
"dgm","Warleader's Helix",1
"mbs","Ardent Recruit",1
"10e","Sculpting Steel",1
"lrw","Dolmen Gate",1
"som","Livewire Lash",1
"9ed","Vulshok Morningstar",1
"som","Etched Champion",1
"m12","Pentavus",1
"avr","Moonsilver Spear",1
"eve","Scarecrone",1
"ons","Gratuitous Violence",1
"mrd","Bonesplitter",1
"mrd","Lightning Coils",1
"som","Etched Champion",1
"mrd","Duplicant",1
"eve","Unwilling Recruit",1
"mrd","Leonin Sun Standard",1
