edition,name,count
"lrw","Kinsbaile Skirmisher",2
"zen","Kor Skyfisher",3
"avr","Emancipation Angel",3
"plc","Whitemane Lion",2
"m10","Soul Warden",4
"m13","Healer of the Pride",2
"zen","Kor Hookmaster",2
"m13","Captain of the Watch",1
"m13","Attended Knight",3
"roe","Lone Missionary",3
"lrw","Cloudgoat Ranger",1
"m12","Stonehorn Dignitary",2
"som","Myr Battlesphere",1
"mrd","Duplicant",1
"m14","Solemn Offering",2
"m14","Show of Valor",2
"m14","Pacifism",2
"m14","Plains",24
"plc","Dust Elemental",1
"gtc","Urbis Protector",1
"avr","Goldnight Redeemer",1
"som","Kemba's Skyguard",1
"wwk","Archon of Redemption",1
"10e","Ancestor's Chosen",1
"eve","Flickerwisp",1
"gtc","Urbis Protector",1
"nph","Blade Splicer",1
"eve","Light from Within",1
"m12","Sun Titan",1
"10e","Ancestor's Chosen",1
"som","Kemba's Skyguard",1
"dis","Proper Burial",1
"plc","Mantle of Leadership",1
"eve","Flickerwisp",1
"m12","Solemn Simulacrum",1
"ala","Welkin Guide",1
"tsb","Valor",1
"chk","Myojin of Cleansing Fire",1
"cmd","Oblation",1
"eve","Flickerwisp",1
"dis","Proper Burial",1
"gtc","Court Street Denizen",1
"avr","Cathars' Crusade",1
"avr","Goldnight Redeemer",1
"gtc","Urbis Protector",1
"eve","Light from Within",1
"10e","Ancestor's Chosen",1
"som","Sunblast Angel",1
"m12","Sun Titan",1
"som","Sunblast Angel",1
"chk","Myojin of Cleansing Fire",1
"wwk","Archon of Redemption",1
"plc","Dust Elemental",1
"avr","Cathars' Crusade",1
"tsb","Valor",1
"10e","Ancestor's Chosen",1
"avr","Restoration Angel",1
"m12","Solemn Simulacrum",1
