edition,name,count
"tor","Putrid Imp",4
"ala","Cunning Lethemancer",1
"10e","Hidden Horror",4
"10e","Doomed Necromancer",1
"roe","Sphinx of Magosi",1
"chk","Keiga, the Tide Star",1
"9ed","Tidal Kraken",1
"lgn","Scion of Darkness",1
"m12","Rune-Scarred Demon",1
"m11","Demon of Death's Gate",1
"wwk","Goliath Sphinx",1
"tmp","Reanimate",1
"10e","Sift",4
"usg","Exhume",4
"m13","Rise from the Grave",4
"10e","Beacon of Unrest",1
"m12","Distress",3
"m14","Doom Blade",2
"m13","Evolving Wilds",4
"m14","Island",8
"m14","Swamp",12
"tmp","Reanimate",1
"m14","Doom Blade",1
"rav","Cerulean Sphinx",1
"cmd","Windfall",1
"nem","Accumulated Knowledge",1
"inv","Undermine",1
"cmd","Extractor Demon",1
"tsp","Fool's Demise",1
"rav","Dimir Doppelganger",1
"nem","Accumulated Knowledge",1
"pc2","Silent-Blade Oni",1
"plc","Body Double",1
"ala","Gather Specimens",1
"rav","Consult the Necrosages",1
"m14","Diabolic Tutor",1
"scg","Decree of Pain",1
"usg","Victimize",1
"lrw","Oona's Prowler",1
"nem","Accumulated Knowledge",1
"10e","Doomed Necromancer",1
"cmd","Wrexial, the Risen Deep",1
"tmp","Reanimate",1
"inv","Undermine",1
"nem","Accumulated Knowledge",1
"dis","Tidespout Tyrant",1
"shm","River Kelpie",1
"10e","Doomed Necromancer",1
"pc2","See Beyond",1
"cmd","Living Death",1
"shm","Ghastlord of Fugue",1
"cmd","Extractor Demon",1
"pc2","Silent-Blade Oni",1
"scg","Decree of Pain",1
"tsp","Fool's Demise",1
"plc","Body Double",1
"ala","Gather Specimens",1
"cmd","Living Death",1
"dis","Tidespout Tyrant",1
"rav","Dimir Doppelganger",1
"rav","Dimir Cutpurse",1
