edition,name,count
"lrw","Spellstutter Sprite",3
"lrw","Scion of Oona",1
"lrw","Pestermite",4
"m10","Zephyr Sprite",4
"rtr","Faerie Impostor",3
"m13","Faerie Invaders",3
"lrw","Sentinels of Glen Elendra",3
"eve","Glen Elendra Archmage",1
"shm","Briarberry Cohort",3
"lrw","Sower of Temptation",1
"pc2","Concentrate",2
"lrw","Familiar's Ruse",2
"m13","Unsummon",3
"m13","Hydrosurge",3
"m14","Island",24
"shm","Oona, Queen of the Fae",1
"shm","Oona's Gatewarden",1
"m13","Switcheroo",1
"m13","Sleep",1
"sok","Overwhelming Intellect",1
"shm","Wasp Lancer",1
"lrw","Forced Fruition",1
"gtc","Hands of Binding",1
"gtc","Last Thoughts",1
"m13","Switcheroo",1
"gtc","Stolen Identity",1
"dis","Psychic Possession",1
"shm","Wasp Lancer",1
"cmd","Reins of Power",1
"gtc","Hands of Binding",1
"lrw","Forced Fruition",1
"dis","Psychic Possession",1
"gtc","Last Thoughts",1
"mmq","Hoodwink",1
"mor","Vendilion Clique",1
"som","Dissipation Field",1
"m12","Mind Unbound",1
"m11","Diminish",1
"sok","Overwhelming Intellect",1
"gtc","Hands of Binding",1
"m13","Switcheroo",1
"m13","Sleep",1
"pc2","Illusory Angel",1
"tsp","Sprite Noble",1
"lrw","Scion of Oona",1
"lrw","Sower of Temptation",1
"lrw","Scion of Oona",1
"eve","Glen Elendra Archmage",1
"dis","Psychic Possession",1
"m12","Mind Unbound",1
"m13","Switcheroo",1
"cmd","Reins of Power",1
"pc2","Illusory Angel",1
"tsp","Sprite Noble",1
"som","Dissipation Field",1
