edition,name,count
"rav","Remand",4
"roe","Kiln Fiend",4
"chk","Thoughtbind",2
"gpt","Wee Dragonauts",2
"m14","Cancel",2
"rav","Compulsive Research",3
"cmd","Sulfurous Blast",4
"m13","Searing Spear",3
"cmd","Electrolyze",2
"con","Banefire",2
"rav","Char",3
"m14","Opportunity",2
"isd","Charmbreaker Devils",2
"pc2","Terramorphic Expanse",4
"m14","Island",11
"m14","Mountain",10
"gpt","Invoke the Firemind",1
"gpt","Wee Dragonauts",1
"roe","Mnemonic Wall",1
"jud","Breaking Point",1
"sok","Overwhelming Intellect",1
"plc","Pongify",1
"cmd","Earthquake",1
"tsp","Draining Whelk",1
"tsb","Browbeat",1
"gpt","Djinn Illuminatus",1
"ala","Swerve",1
"roe","Mnemonic Wall",1
"gpt","Cerebral Vortex",1
"jud","Breaking Point",1
"tsb","Browbeat",1
"con","Volcanic Fallout",1
"plc","Pongify",1
"gpt","Wee Dragonauts",1
"rav","Char",1
"m13","Spelltwine",1
"10e","Peek",1
"con","Volcanic Fallout",1
"7ed","Memory Lapse",1
"7ed","Pillage",1
"m14","Volcanic Geyser",1
"ala","Gather Specimens",1
"ons","Starstorm",1
"7ed","Memory Lapse",1
"10e","Peek",1
"cmd","Reins of Power",1
"cmd","Earthquake",1
"gpt","Invoke the Firemind",1
"ons","Starstorm",1
"jud","Breaking Point",1
"tsp","Draining Whelk",1
"vis","Fireblast",1
"plc","Pongify",1
"ons","Future Sight",1
"avr","Spirit Away",1
"avr","Stolen Goods",1
