edition,name,count
"rav","Centaur Safeguard",2
"10e","Yavimaya Enchantress",4
"9ed","Verduran Enchantress",2
"pc2","Celestial Ancient",1
"m14","Auramancer",1
"pc2","Wall of Blossoms",3
"arb","Qasali Pridemage",2
"fut","Lucent Liminid",4
"mor","Idyllic Tutor",1
"fut","Daybreak Coronet",1
"pc2","Sigil of the Empty Throne",1
"rtr","Ethereal Armor",1
"m13","Rancor",1
"rav","Privileged Position",1
"9ed","Ivory Mask",1
"10e","Angelic Chorus",1
"rav","Faith's Fetters",2
"m10","Lurking Predators",1
"cmd","Journey to Nowhere",3
"inv","Sterling Grove",1
"ons","Enchantress's Presence",2
"m13","Evolving Wilds",4
"m14","Forest",10
"m14","Plains",10
"usg","Argothian Enchantress",1
"exo","Bequeathal",1
"tsp","Spirit Loop",1
"m14","Pacifism",1
"m11","Leyline of Sanctity",1
"shm","Oracle of Nectars",1
"cmd","Eternal Witness",1
"cmd","Martyr's Bond",1
"m12","Lure",1
"inv","Shackles",1
"zen","Gigantiform",1
"m14","Pacifism",1
"exo","Bequeathal",1
"shm","Oracle of Nectars",1
"usg","Hidden Spider",1
"m11","Leyline of Sanctity",1
"zen","Gigantiform",1
"inv","Shackles",1
"m10","Open the Vaults",1
"usg","Hidden Spider",1
"shm","Oversoul of Dusk",1
"usg","Opal Titan",1
"10e","Primal Rage",1
"cmd","False Prophet",1
"inv","Shackles",1
"usg","Endless Wurm",1
"tmp","Field of Souls",1
"ulg","Hidden Gibbons",1
"10e","Mobilization",1
"wwk","Marshal's Anthem",1
"cmd","Eternal Witness",1
"usg","Argothian Enchantress",1
"zen","Gigantiform",1
"shm","Oversoul of Dusk",1
"shm","Oracle of Nectars",1
"wwk","Marshal's Anthem",1
"cmd","Martyr's Bond",1
"m10","Open the Vaults",1
"usg","Endless Wurm",1
"cmd","False Prophet",1
