edition,name,count
"avr","Borderland Ranger",2
"scg","Dragonspeaker Shaman",2
"m12","Flameblast Dragon",1
"arb","Gorger Wurm",2
"pc2","Hellkite Hatchling",3
"ala","Hellkite Overlord",1
"arb","Igneous Pouncer",2
"ala","Predator Dragon",1
"pc2","Tukatongue Thallid",4
"cmd","Valley Rannet",2
"m12","Volcanic Dragon",1
"ala","Dragon Fodder",4
"pc2","Cultivate",4
"ala","Sangrite Surge",1
"ala","Jund Charm",2
"ala","Soul's Fire",4
"pc2","Terramorphic Expanse",4
"m14","Forest",9
"m14","Mountain",7
"m14","Swamp",4
"9ed","Form of the Dragon",1
"scg","Torrent of Fire",1
"scg","Dragon Fangs",1
"avr","Borderland Ranger",1
"ala","Sangrite Surge",1
"ala","Crucible of Fire",1
"ala","Predator Dragon",1
"pc2","Hellkite Hatchling",1
"arb","Maelstrom Pulse",1
"arb","Karrthus, Tyrant of Jund",1
"10e","Dragon Roost",1
"scg","Dragonspeaker Shaman",1
"ala","Crucible of Fire",1
"scg","Torrent of Fire",1
"ala","Jund Battlemage",1
"scg","Dragonspeaker Shaman",1
"arb","Maelstrom Pulse",1
"m14","Ogre Battledriver",1
"scg","Dragon Breath",1
"ala","Broodmate Dragon",1
"apc","Consume Strength",1
"scg","Torrent of Fire",1
"con","Banefire",1
"pc2","Bloodbraid Elf",1
"pc2","Dragonlair Spider",1
"arb","Spellbreaker Behemoth",1
"inv","Artifact Mutation",1
"arb","Maelstrom Pulse",1
"apc","Penumbra Wurm",1
"arb","Dragon Broodmother",1
