edition,name,count
"dka","Young Wolf",3
"rtr","Drudge Beetle",4
"dka","Strangleroot Geist",2
"rav","Vinelasher Kudzu",3
"pc2","Penumbra Spider",2
"dgm","Thrashing Mossdog",3
"10e","Verdant Force",1
"m13","Primordial Hydra",1
"cmd","Bestial Menace",2
"dis","Thrive",3
"m14","Bramblecrush",3
"mor","Earthbrawn",3
"rtr","Death's Presence",1
"rav","Doubling Season",3
"zen","Quest for the Gemblades",2
"m14","Forest",24
"dst","Fangren Firstborn",1
"ons","Symbiotic Elf",1
"jud","Grizzly Fate",1
"apc","Penumbra Wurm",1
"dst","Echoing Courage",1
"ons","Symbiotic Beast",1
"dis","Sprouting Phytohydra",1
"wwk","Terastodon",1
"jud","Crush of Wurms",1
"9ed","Biorhythm",1
"chk","Jugan, the Rising Star",1
"mrd","Living Hive",1
"cmd","Hornet Queen",1
"ody","Beast Attack",1
"zen","Scute Mob",1
"dis","Sprouting Phytohydra",1
"scg","Decree of Savagery",1
"plc","Jedit Ojanen of Efrava",1
"avr","Champion of Lambholt",1
"inv","Kavu Titan",1
"pls","Nemata, Grove Guardian",1
"ons","Symbiotic Beast",1
"m13","Thragtusk",1
"shm","Rhys the Redeemed",1
"jud","Grizzly Fate",1
"jud","Crush of Wurms",1
"ons","Symbiotic Elf",1
"ody","Druid's Call",1
"ody","Beast Attack",1
"isd","Essence of the Wild",1
"chk","Jugan, the Rising Star",1
"isd","Essence of the Wild",1
"pls","Nemata, Grove Guardian",1
"dst","Fangren Firstborn",1
"apc","Penumbra Wurm",1
"avr","Champion of Lambholt",1
"scg","Decree of Savagery",1
"wwk","Terastodon",1
"9ed","Biorhythm",1
"cmd","Hornet Queen",1
