edition,name,count
"isd","Abattoir Ghoul",2
"dka","Black Cat",3
"zen","Bloodghast",1
"avr","Butcher Ghoul",2
"isd","Diregraf Ghoul",2
"cmd","Fleshbag Marauder",2
"dka","Gravecrawler",1
"m12","Grave Titan",1
"m14","Nightmare",1
"m13","Veilborn Ghoul",1
"m13","Walking Corpse",2
"m14","Liliana's Reaver",1
"m13","Sign in Blood",2
"ons","Cruel Revival",3
"m14","Doom Blade",3
"m10","Tendrils of Corruption",2
"m14","Grim Return",1
"m14","Staff of the Death Magus",2
"isd","Endless Ranks of the Dead",1
"m10","Soul Bleed",1
"m14","Swamp",26
"dka","Zombie Apocalypse",1
"m14","Shrivel",1
"m14","Vial of Poison",1
"ons","Cruel Revival",1
"dka","Farbog Boneflinger",1
"dka","Gravecrawler",1
"dka","Geralf's Messenger",1
"10e","Lord of the Undead",1
"isd","Endless Ranks of the Dead",1
"dka","Mikaeus, the Unhallowed",1
"dka","Gravecrawler",1
"m14","Staff of the Death Magus",1
"m14","Corrupt",1
"tmp","Reanimate",1
"m14","Nightmare",1
"dka","Geralf's Messenger",1
"zen","Quest for the Gravelord",1
"m14","Corrupt",1
"10e","Lord of the Undead",1
"m14","Rise of the Dark Realms",1
"tsb","Undead Warchief",1
"cmd","Grave Pact",1
"usg","Exhume",1
"m13","Mutilate",1
"6ed","Vampiric Tutor",1
"dst","Death Cloud",1
"roe","Consuming Vapors",1
"rtr","Grave Betrayal",1
"tsb","Undead Warchief",1
"ala","Death Baron",1
