1,"Sarkhan, Dragonsoul","m19"
1,"Shivan Dragon","m19"
1,"Demanding Dragon","m19"
2,"Goblin Motivator","m19"
1,"Hostile Minotaur","m19"
2,"Onakke Ogre","m19"
2,"Sparktongue Dragon","m19"
2,"Volcanic Dragon","m19"
1,"Meteor Golem","m19"
4,"Kargan Dragonrider","m19"
3,"Sarkhan's Whelp","m19"
2,"Sarkhan's Dragonfire","m19"
1,"Act of Treason","m19"
1,"Fiery Finish","m19"
1,"Thud","m19"
2,"Electrify","m19"
2,"Lightning Strike","m19"
2,"Shock","m19"
1,"Trumpet Blast","m19"
26,"Mountain","m19"
2,"Viashino Pyromancer","m19"
