1,"Nissa, Genesis Mage","hou/en"
2,"River Hoopoe","hou/en"
2,"Feral Prowler","hou/en"
3,"Avid Reclaimer","hou/en"
3,"Pouncing Cheetah","akh/en"
2,"Aerial Guide","hou/en"
2,"Weaver of Currents","akh/en"
2,"Aven Reedstalker","hou/en"
4,"Brambleweft Behemoth","hou/en"
2,"Angler Drake","akh/en"
1,"Reason","hou/en"
2,"Spring","akh/en"
2,"Nissa's Encouragement","hou/en"
3,"Unsummon","hou/en"
2,"Ambuscade","hou/en"
1,"Bounty of the Luxa","akh/en"
4,"Woodland Stream","hou/en"
14,"Forest","hou/en"
8,"Island","hou/en"
