2,"Giant Spider","gs1"
4,"Timber Gorge","gs1"
9,"Mountain","gs1"
12,"Forest","gs1"
1,"Jiang Yanggu","gs1"
2,"Leopard-Spotted Jiao","gs1"
3,"Feiyi Snake","gs1"
3,"Sacred White Deer","gs1"
4,"Reckless Pangolin","gs1"
3,"Ferocious Zheng","gs1"
2,"Fire-Omen Crane","gs1"
1,"Screeching Phoenix","gs1"
2,"Earthshaking Si","gs1"
2,"Hardened-Scale Armor","gs1"
2,"Breath of Fire","gs1"
2,"Aggressive Instinct","gs1"
2,"Confidence from Strength","gs1"
2,"Journey for the Elixir","gs1"
2,"Cleansing Screech","gs1"
