1,"Ajani, Valiant Protector","aer/en"
2,"Narnam Renegade","aer/en"
2,"Verdant Automaton","aer/en"
3,"Ajani's Comrade","aer/en"
3,"Audacious Infiltrator","aer/en"
1,"Ghirapur Guide","kld/en"
2,"Silkweaver Elite","aer/en"
1,"Deadeye Harpooner","aer/en"
1,"Solemn Recruit","aer/en"
2,"Armorcraft Judge","kld/en"
2,"Lifecraft Cavalry","aer/en"
1,"Ridgescale Tusker","aer/en"
1,"Airdrop Aeronauts","aer/en"
1,"Prey Upon","aer/en"
4,"Inspiring Roar","aer/en"
1,"Engineered Might","kld/en"
1,"Natural Obsolescence","aer/en"
3,"Renegade Map","aer/en"
1,"Daredevil Dragster","aer/en"
2,"Unbridled Growth","aer/en"
2,"Ajani's Aid","aer/en"
1,"Aid from the Cowl","aer/en"
4,"Tranquil Expanse","aer/en"
9,"Forest","kld/en"
9,"Plains","kld/en"
