1,"Gideon, Martial Paragon","akh"
1,"Glory-Bound Initiate","akh"
3,"Gust Walker","akh"
1,"Nef-Crop Entangler","akh"
1,"Pathmaker Initiate","akh"
2,"Honored Crop-Captain","akh"
3,"Companion of the Trials","akh"
1,"Devoted Crop-Mate","akh"
4,"Graceful Cat","akh"
3,"Ahn-Crop Crasher","akh"
2,"Sparring Mummy","akh"
1,"Tah-Crop Elite","akh"
2,"Hyena Pack","akh"
1,"Impeccable Timing","akh"
2,"Electrify","akh"
2,"Cartouche of Zeal","akh"
1,"Hazoret's Favor","akh"
3,"Trial of Zeal","akh"
2,"Gideon's Resolve","akh"
4,"Stone Quarry","akh"
10,"Plains","akh"
10,"Mountain","akh"
