1,"Suntail Hawk","10e"
2,"Aven Squire","con"
2,"Valeron Outlander","con"
1,"Deft Duelist","ala"
1,"Frontline Sage","con"
1,"Gwafa Hazid, Profiteer","con"
1,"Jhessian Balmgiver","con"
1,"Giltspire Avenger","con"
1,"Rhox War Monk","ala"
1,"Rhox Meditant","con"
1,"Outrider of Jhess","ala"
1,"Aerie Mystics","con"
2,"Rhox Bodyguard","con"
2,"Skyward Eye Prophets","con"
1,"Unsummon","con"
2,"Gleam of Resistance","con"
2,"Pacifism","10e"
1,"Asha's Favor","con"
3,"Forest","ala"
7,"Plains","ala"
3,"Island","ala"
2,"Seaside Citadel","ala"
2,"Terramorphic Expanse","10e"
