1,"Goldmeadow Dodger","lrw"
3,"Goldmeadow Harrier","lrw"
1,"Goldmeadow Stalwart","lrw"
1,"Cenn's Heir","lrw"
4,"Kithkin Greatheart","lrw"
1,"Knight of Meadowgrain","lrw"
2,"Wizened Cenn","lrw"
2,"Avian Changeling","lrw"
1,"Kithkin Harbinger","lrw"
2,"Kinsbaile Balloonist","lrw"
1,"Brigid, Hero of Kinsbaile","lrw"
1,"Thoughtweft Trio","lrw"
2,"Changeling Hero","lrw"
2,"Cloudgoat Ranger","lrw"
1,"Shields of Velis Vel","lrw"
1,"Pollen Lullaby","lrw"
3,"Surge of Thoughtweft","lrw"
1,"Battle Mastery","lrw"
2,"Crib Swap","lrw"
3,"Oblivion Ring","lrw"
1,"Runed Stalactite","lrw"
24,"Plains","lrw"
