1,"Ajani, Valiant Protector","aer"
2,"Narnam Renegade","aer"
2,"Verdant Automaton","aer"
3,"Ajani's Comrade","aer"
3,"Audacious Infiltrator","aer"
1,"Ghirapur Guide","kld"
2,"Silkweaver Elite","aer"
1,"Deadeye Harpooner","aer"
1,"Solemn Recruit","aer"
2,"Armorcraft Judge","kld"
2,"Lifecraft Cavalry","aer"
1,"Ridgescale Tusker","aer"
1,"Airdrop Aeronauts","aer"
1,"Prey Upon","aer"
4,"Inspiring Roar","aer"
1,"Engineered Might","kld"
1,"Natural Obsolescence","aer"
3,"Renegade Map","aer"
1,"Daredevil Dragster","aer"
2,"Unbridled Growth","aer"
2,"Ajani's Aid","aer"
1,"Aid from the Cowl","aer"
4,"Tranquil Expanse","aer"
9,"Forest","kld"
9,"Plains","kld"
