2,"Master Decoy","tmp"
2,"Soltari Lancer","tmp"
1,"Knight of Dawn","tmp"
1,"Cloudchaser Eagle","tmp"
1,"Avenging Angel","tmp"
2,"Wind Drake","tmp"
2,"Horned Turtle","tmp"
1,"Sky Spirit","tmp"
1,"Anoint","tmp"
1,"Disenchant","tmp"
3,"Pacifism","tmp"
1,"Invulnerability","tmp"
2,"Repentance","tmp"
2,"Power Sink","tmp"
1,"Spell Blast","tmp"
3,"Counterspell","tmp"
1,"Legacy's Allure","tmp"
1,"Time Ebb","tmp"
1,"Dream Cache","tmp"
2,"Gaseous Form","tmp"
2,"Dismiss","tmp"
1,"Precognition","tmp"
1,"Puppet Strings","tmp"
1,"Emmessi Tome","tmp"
13,"Island","tmp"
11,"Plains","tmp"
