edition,name,count
"ktk","Embodiment of Spring",3
"ktk","Icefeather Aven",2
"ktk","Monastery Flock",1
"m15","Wall of Frost",1
"m15","Roaring Primadox",1
"ktk","Scion of Glaciers",1
"m15","Nimbus of the Isles",1
"ktk","Pine Walker",2
"ktk","Glacial Stalker",2
"frf","Temur War Shaman",1
"ktk","Thousand Winds",1
"frf","Arashin War Beast",1
"ktk","Woolly Loxodon",1
"frf","Write into Being",2
"frf","Formless Nurturing",2
"frf","Hunt the Weak",1
"frf","Reality Shift",1
"ktk","Awaken the Bear",1
"frf","Whisk Away",2
"frf","Ethereal Ambush",2
"ktk","Waterwhirl",1
"ktk","Singing Bell Strike",2
"ktk","Secret Plans",2
"frf","Thornwood Falls",3
"frf","Forest",11
"frf","Island",12
