2,"Kitsune Loreweaver","sok"
1,"Kitsune Bonesetter","sok"
2,"Descendant of Kiyomaro","sok"
1,"Eiganjo Free-Riders","sok"
1,"Floodbringer","bok"
2,"Minamo Scrollkeeper","sok"
2,"Soratami Cloudskater","chk"
1,"Kami of the Crescent Moon","sok"
1,"Graceful Adept","chk"
2,"Moonbow Illusionist","sok"
1,"Soratami Rainshaper","chk"
2,"Descendant of Soramaro","sok"
2,"Oboro Envoy","sok"
1,"Kiri-Onna","sok"
1,"Soramaro, First to Dream","sok"
2,"Cowed by Wisdom","sok"
2,"Plow Through Reito","sok"
1,"Terashi’s Verdict","bok"
2,"Cage of Hands","chk"
1,"Presence of the Wise","sok"
1,"Charge Across the Araba","sok"
1,"Hail of Arrows","sok"
2,"Counsel of the Soratami","chk"
1,"Freed from the Real","sok"
1,"Overwhelming Intellect","sok"
1,"Hankyu","chk"
12,"Plains","chk"
11,"Island","chk"
