1,"Frostling","bok"
1,"Glitterfang","sok"
2,"Ghost-Lit Raider","sok"
1,"Jiwari, the Earth Aflame","sok"
1,"Hana Kami","chk"
3,"Promised Kannushi","sok"
2,"Petalmane Baku","bok"
1,"Shinen of Life’s Roar","sok"
2,"Elder Pine of Jukai","sok"
2,"Ghost-Lit Nourisher","sok"
2,"Burr Grafter","chk"
2,"Kami of the Tended Garden","sok"
1,"Venerable Kumo","chk"
1,"Arashi, the Sky Asunder","sok"
1,"Briarknit Kami","sok"
2,"Forked-Branch Garami","bok"
2,"Crushing Pain","chk"
1,"Glacial Ray","chk"
1,"Devouring Rage","chk"
1,"Kodama’s Might","chk"
2,"Inner Calm, Outer Strength","sok"
2,"Unchecked Growth","bok"
1,"Rending Vines","sok"
1,"Strength of Cedars","chk"
11,"Mountain","chk"
13,"Forest","chk"
