edition,name,count
"m13","Tormented Soul",3
"rtr","Bellows Lizard",1
"rtr","Rakdos Cackler",2
"m13","Ravenous Rats",1
"rtr","Gore-House Chainwalker",2
"rtr","Rix Maadi Guildmage",1
"rtr","Rakdos Shred-Freak",2
"rtr","Sewer Shambler",1
"rtr","Hellhole Flailer",1
"rtr","Cryptborn Horror",1
"m13","Canyon Minotaur",2
"rtr","Bloodfray Giant",1
"m13","Zombie Goliath",2
"rtr","Spawn of Rix Maadi",1
"rtr","Carnival Hellsteed",1
"rtr","Minotaur Aggressor",1
"rtr","Mind Rot",1
"rtr","Traitorous Instinct",1
"m13","Cower in Fear",1
"rtr","Auger Spree",1
"rtr","Rakdos Keyrune",2
"m13","Crippling Blight",2
"rtr","Deviant Glee",1
"rtr","Shrieking Affliction",1
"m13","Blood Reckoning",1
"rtr","Rakdos Guildgate",1
"rtr","Swamp",12
"rtr","Mountain",12
"rtr","Assassin's Strike",1
