3,"Orochi Leafcaller","chk"
3,"Orochi Ranger","chk"
4,"Orochi Sustainer","chk"
3,"Sakura-Tribe Elder","chk"
3,"Matsu-Tribe Decoy","chk"
1,"Orochi Eggwatcher","chk"
3,"Kashi-Tribe Reaver","chk"
1,"Sachi, Daughter of Seshiro","chk"
1,"Sosuke, Son of Seshiro","chk"
2,"Kashi-Tribe Warriors","chk"
1,"Time of Need","chk"
1,"Wear Away","chk"
2,"Serpent Skin","chk"
1,"Lure","chk"
2,"Strength of Cedars","chk"
1,"Orochi Hatchery","chk"
2,"Hankyu","chk"
1,"Sensei’s Divining Top","chk"
1,"Junkyo Bell","chk"
24,"Forest","chk"
