edition,name,count
"isd","Abattoir Ghoul",2
"dka","Black Cat",2
"dka","Diregraf Captain",2
"isd","Diregraf Ghoul",2
"dka","Farbog Boneflinger",2
"isd","Ghoulraiser",1
"dka","Havengul Runebinder",1
"dka","Headless Skaab",1
"isd","Makeshift Mauler",1
"isd","Rotting Fensnake",1
"dka","Screeching Skaab",3
"isd","Skaab Goliath",1
"isd","Stitched Drake",1
"isd","Walking Corpse",2
"m12","Zombie Goliath",2
"isd","Moan of the Unhallowed",1
"dka","Reap the Seagraf",2
"isd","Corpse Lunge",1
"isd","Forbidden Alchemy",2
"m12","Negate",1
"isd","Cellar Door",1
"isd","Dead Weight",2
"isd","Endless Ranks of the Dead",1
"m12","Zombie Infestation",1
"dka","Evolving Wilds",2
"isd","Island",10
"isd","Swamp",12
