edition,name,count
"m12","Acidic Slime",1
"m12","Aether Adept",1
"m12","Alluring Siren",1
"isd","Ambush Viper",2
"isd","Armored Skaab",3
"isd","Boneyard Wurm",2
"m12","Brindle Boar",1
"m12","Chasm Drake",2
"dka","Dawntreader Elk",3
"isd","Deranged Assistant",2
"dka","Ghoultree",1
"dka","Hollowhenge Beast",2
"isd","Moon Heron",2
"isd","Splinterfright",1
"dka","Tower Geist",2
"dka","Grim Flowering",2
"isd","Mulch",2
"dka","Tracker's Instincts",2
"isd","Gnaw to the Bone",1
"dka","Executioner's Hood",1
"isd","Wreath of Geists",2
"isd","Forest",14
"isd","Island",10
