edition,name,count
"ths","Omenspeaker",1
"ths","Crackling Triton",1
"ths","Flamespeaker Adept",2
"bng","Stormcaller of Keranos",2
"jou","Bladetusk Boar",1
"ths","Prescient Chimera",1
"ths","Prognostic Sphinx",1
"jou","Sigiled Starfish",2
"jou","Sigiled Skink",2
"jou","Pensive Minotaur",2
"jou","Cloaked Siren",1
"jou","Cyclops of Eternal Fury",1
"jou","Scourge of Fleets",1
"bng","Divination",2
"ths","Rage of Purphoros",1
"jou","Spite of Mogis",1
"jou","Pull from the Deep",1
"jou","Interpret the Signs",1
"jou","Rise of Eagles",2
"ths","Lost in a Labyrinth",1
"jou","Magma Spray",1
"jou","Riddle of Lightning",2
"jou","Font of Fortunes",1
"jou","Font of Ire",1
"jou","Knowledge and Power",2
"ths","Island",13
"ths","Mountain",13
