edition,name,count
"m14","Air Servant",2
"m14","Archaeomancer",1
"m14","Clone",1
"m14","Coral Merfolk",3
"m14","Jace's Mindseeker",1
"m14","Master of Diversion",2
"m14","Messenger Drake",1
"m14","Scroll Thief",2
"m14","Seacoast Drake",2
"m14","Stonehorn Chanter",2
"m14","Warden of Evos Isle",2
"m14","Water Servant",1
"m14","Divination",1
"m14","Glimpse the Future",1
"m14","Solemn Offering",1
"m14","Frost Breath",2
"m14","Show of Valor",3
"m14","Rod of Ruin",1
"m14","Staff of the Mind Magus",1
"m14","Claustrophobia",3
"m14","Illusionary Armor",2
"m14","Island",16
"m14","Plains",9
