1,"Vraska, Regal Gorgon","grn"
2,"Ironshell Beetle","grn"
1,"Beast Whisperer","grn"
2,"Bartizan Bats","grn"
1,"Douser of Lights","grn"
4,"Kraul Raider","grn"
1,"Lotleth Giant","grn"
3,"Spinal Centipede","grn"
1,"Devkarin Dissident","grn"
1,"Kraul Foragers","grn"
1,"Wild Ceratok","grn"
3,"Attendant of Vraska","grn"
2,"Glowspore Shaman","grn"
2,"Rhizome Lurcher","grn"
1,"Swarm Guildmage","grn"
2,"Prey Upon","grn"
2,"Vraska's Stoneglare","grn"
1,"Bounty of Might","grn"
3,"Dead Weight","grn"
4,"Golgari Guildgate","grn"
10,"Forest","grn"
12,"Swamp","grn"
