edition,name,count
"som","Fume Spitter",2
"mbs","Myr Sire",2
"mbs","Oculus",3
"mbs","Vedalken Anatomist",1
"m11","Barony Vampire",1
"mbs","Phyrexian Rager",2
"mbs","Pierce Strider",2
"som","Skinrender",1
"mbs","Psychosis Crawler",1
"m11","Armored Cancrix",1
"mbs","Caustic Hound",1
"m11","Disentomb",1
"mbs","Horrifying Revelation",1
"mbs","Vivisection",2
"mbs","Spread the Sickness",1
"mbs","Steel Sabotage",1
"m11","Doom Blade",1
"som","Steady Progress",1
"mbs","Flayer Husk",1
"som","Contagion Clasp",2
"mbs","Bonehoard",1
"mbs","Skinwing",2
"som","Trigon of Corruption",2
"mbs","Strandwalker",1
"m11","Mind Control",1
"mbs","Island",13
"mbs","Swamp",12
