2,"Plague Myr","mbs"
2,"Blight Mamba","som"
2,"Phyrexian Digester","mbs"
2,"Rot Wolf","mbs"
2,"Priests of Norn","mbs"
1,"Viridian Corrupter","mbs"
1,"Corpse Cur","som"
1,"Core Prowler","mbs"
1,"Blightwidow","mbs"
2,"Tangle Angler","som"
2,"Tine Shrike","mbs"
1,"Phyrexian Hydra","mbs"
2,"Phyrexian Juggernaut","mbs"
2,"Hunters' Feast","m11"
2,"Unnatural Predation","mbs"
1,"Mighty Leap","m11"
1,"Pistus Strike","mbs"
2,"Choking Fumes","mbs"
1,"Safe Passage","m11"
2,"Banishment Decree","mbs"
1,"Decimator Web","mbs"
2,"Trigon of Infestation","som"
14,"Forest","mbs"
11,"Plains","mbs"
