2,"Crossroads Consecrator","emn"
2,"Thraben Standard Bearer","emn"
2,"Hamlet Captain","emn"
1,"Sigardian Priest","emn"
1,"Steadfast Cathar","emn"
1,"Emrakul's Evangel","emn"
2,"Ironclad Slayer","emn"
1,"Militant Inquisitor","soi"
2,"Intrepid Provisioner","soi"
1,"Courageous Outrider","emn"
2,"Fiend Binder","emn"
1,"Inspiring Captain","soi"
1,"Ulvenwald Observer","emn"
2,"Subjugator Angel","emn"
1,"Open the Armory","soi"
1,"Ironwright's Cleansing","emn"
2,"Strength of Arms","soi"
2,"Cultist's Staff","emn"
2,"Slayer's Cleaver","emn"
1,"Gryff's Boon","soi"
1,"Choking Restraints","emn"
1,"Hope Against Hope","soi"
1,"Equestrian Skill","soi"
2,"Faith Unbroken","emn"
12,"Forest","soi"
13,"Plains","soi"
