edition,name,count
"eld","Syr Gwyn, Hero of Ashvale",1
"grn","Midnight Reaper",1
"m20","Knight of the Ebon Legion",1
"grn","Skyknight Legionnaire",1
"m20","Corpse Knight",1
"m20","Skyknight Vanguard",1
"eld","Silverwing Squadron",1
"eld","Embereth Skyblazer",1
"eld","Venerable Knight",1
"eld","Belle of the Brawl",1
"eld","Foulmire Knight // Profane Insight",1
"eld","Order of Midnight // Alter Fate",1
"eld","Smitten Swordmaster // Curry Favor",1
"eld","Syr Konrad, the Grim",1
"eld","Embereth Shieldbreaker // Battle Display",1
"eld","Inspiring Veteran",1
"eld","Wintermoor Commander",1
"eld","Fireborn Knight",1
"war","Single Combat",1
"war","Bond of Discipline",1
"grn","Response // Resurgence",1
"war","Ob Nixilis's Cruelty",1
"war","Despark",1
"rna","Mortify",1
"grn","Integrity // Intervention",1
"m20","Icon of Ancestry",1
"m20","Ancestral Blade",1
"m20","Mask of Immolation",1
"m20","Colossus Hammer",1
"m20","Marauder's Axe",1
"eld","Arcane Signet",1
"eld","Crystal Slipper",1
"eld","Mace of the Valiant",1
"eld","Shining Armor",1
"eld","Steelclaw Lance",1
"eld","Knights' Charge",1
"rna","Godless Shrine",1
"m20","Temple of Triumph",1
"eld","Plains",5
"eld","Swamp",3
"eld","Mountain",5
"m20","Bloodfell Caves",1
"grn","Boros Guildgate",1
"eld","Command Tower",1
"m20","Evolving Wilds",1
"war","Orzhov Guildgate",1
"rna","Rakdos Guildgate",1
"m20","Scoured Barrens",1
"eld","Wind-Scarred Crag",1
"eld","Tournament Grounds",1
