edition,name,count
"tmp","Swamp",12
"tmp","Mountain",12
"exo","Thrull Surgeon",2
"tmp","Dauthi Slayer",1
"exo","Dauthi Jackal",2
"exo","Vampire Hounds",2
"exo","Monstrous Hound",1
"exo","Scalding Salamander",1
"exo","Anarchist",3
"exo","Thopter Squadron",1
"tmp","Diabolic Edict",3
"exo","Nausea",1
"tmp","Rain of Tears",3
"tmp","Evincar's Justice",1
"exo","Volrath's Dungeon",1
"exo","Necrologia",1
"tmp","Searing Touch",1
"sth","Shock",3
"tmp","Stone Rain",4
"exo","Flowstone Flood",3
"tmp","Aftershock",2
