edition,name,count
"tmp","Island",14
"tmp","Swamp",11
"tmp","Manta Riders",3
"exo","Merfolk Looter",4
"exo","Keeper of the Mind",1
"tmp","Rootwater Hunter",1
"exo","Thalakos Scout",1
"exo","Vampire Hounds",3
"exo","Mind Maggots",2
"tmp","Skyshroud Vampire",1
"exo","Mindless Automaton",1
"sth","Mana Leak",2
"tmp","Counterspell",2
"tmp","Capsize",1
"exo","Forbid",2
"exo","Treasure Trove",1
"exo","Oath of Scholars",1
"tmp","Dark Ritual",2
"tmp","Diabolic Edict",2
"tmp","Dark Banishing",2
"exo","Necrologia",2
"exo","Null Brooch",1
