edition,name,count
"c14","Daretti, Scrap Savant",1
"c14","Mountain",29
"c14","Goblin Welder",1
"c14","Epochrasite",1
"c14","Myr Retriever",1
"c14","Myr Sire",1
"c14","Bottle Gnomes",1
"c14","Cathodion",1
"c14","Junk Diver",1
"c14","Palladium Myr",1
"c14","Pilgrim's Eye",1
"c14","Tuktuk the Explorer",1
"c14","Dualcaster Mage",1
"c14","Feldon of the Third Path",1
"c14","Solemn Simulacrum",1
"c14","Flametongue Kavu",1
"c14","Beetleback Chief",1
"c14","Ingot Chewer",1
"c14","Steel Hellkite",1
"c14","Wurmcoil Engine",1
"c14","Spitebellows",1
"c14","Hoard-Smelter Dragon",1
"c14","Warmonger Hellkite",1
"c14","Myr Battlesphere",1
"c14","Pentavus",1
"c14","Tyrant's Familiar",1
"c14","Bosh, Iron Golem",1
"c14","Bogardan Hellkite",1
"c14","Faithless Looting",1
"c14","Whipflare",1
"c14","Scrap Mastery",1
"c14","Incite Rebellion",1
"c14","Blasphemous Act",1
"c14","Impact Resonance",1
"c14","Chaos Warp",1
"c14","Volcanic Offering",1
"c14","Word of Seizing",1
"c14","Magmaquake",1
"c14","Starstorm",1
"c14","Everflowing Chalice",1
"c14","Panic Spellbomb",1
"c14","Sol Ring",1
"c14","Wayfarer's Bauble",1
"c14","Fire Diamond",1
"c14","Ichor Wellspring",1
"c14","Liquimetal Coating",1
"c14","Mind Stone",1
"c14","Mycosynth Wellspring",1
"c14","Ruby Medallion",1
"c14","Swiftfoot Boots",1
"c14","Commander's Sphere",1
"c14","Jalum Tome",1
"c14","Pristine Talisman",1
"c14","Unstable Obelisk",1
"c14","Trading Post",1
"c14","Caged Sun",1
"c14","Dreamstone Hedron",1
"c14","Loreseeker's Stone",1
"c14","Spine of Ish Sah",1
"c14","Bitter Feud",1
"c14","Arcane Lighthouse",1
"c14","Buried Ruin",1
"c14","Darksteel Citadel",1
"c14","Dormant Volcano",1
"c14","Flamekin Village",1
"c14","Forgotten Cave",1
"c14","Ghost Quarter",1
"c14","Great Furnace",1
"c14","Phyrexia's Core",1
"c14","Reliquary Tower",1
"c14","Smoldering Crater",1
"c14","Temple of the False God",1
