edition,name,count
"zen","Welkin Tern",2
"zen","Molten Ravager",2
"zen","Torch Slinger",2
"zen","Hellkite Charger",1
"m10","Raging Goblin",1
"m10","Goblin Piker",1
"m10","Prodigal Pyromancer",1
"m10","Phantom Warrior",1
"m10","Canyon Minotaur",1
"m10","Dragon Whelp",1
"zen","Rite of Replication",1
"zen","Spire Barrage",2
"m10","Act of Treason",1
"m10","Sleep",1
"m10","Fireball",1
"zen","Burst Lightning",2
"zen","Into the Roil",1
"zen","Mountain",10
"zen","Island",7
"m10","Terramorphic Expanse",1
"zen","Aether Figment",1
