edition,name,count
gnt,"Captivating Crew",1
gnt,"Siege-Gang Commander",1
m19,"Demanding Dragon",1
m19,"Goblin Trashmaster",2
m19,"Shivan Dragon",1
m19,"Goblin Instigator",2
m19,"Goblin Motivator",1
m19,"Guttersnipe",2
m19,"Havoc Devils",1
m19,"Volley Veteran",2
gnt,"Seismic Elemental",1
gnt,"Eager Construct",2
gnt,"Howling Golem",2
gnt,"Welder Automaton",2
m19,"Act of Treason",1
gnt,"Dragon Fodder",2
gnt,"Rolling Thunder",2
gnt,"Tormenting Voice",2
m19,"Shock",3
m19,"Trumpet Blast",1
gnt,"Bombard",2
gnt,"Mountain",25
gnt,"Goblin Goliath",1
