edition,name,count
"gnt","Soulblade Djinn",1
"gnt","Zahid, Djinn of the Lamp",1
"m19","Sai, Master Thopterist",1
"m19","Aviation Pioneer",2
"m19","Gearsmith Prodigy",1
"m19","Scholar of Stars",2
"m19","Skilled Animator",2
"m19","Wall of Mist",2
"m19","Gearsmith Guardian",2
"m19","Skyscanner",2
"gnt","Advanced Stitchwing",1
"gnt","Air Elemental",2
"gnt","Reckless Scholar",1
"gnt","Whirler Rogue",2
"gnt","Pilgrim's Eye",2
"gnt","Snare Thopter",2
"m19","One with the Machine",1
"m19","Switcheroo",1
"gnt","Hydrolash",1
"m19","Metamorphic Alteration",1
"gnt","Claustrophobia",2
"gnt","Favorable Winds",2
"gnt","Island",25
"gnt","Inspired Sphinx",1
