edition,name,count
m19,"Death Baron",1
m19,"Graveyard Marshal",1
m19,"Doomed Dissenter",2
m19,"Gravedigger",1
m19,"Infectious Horror",2
m19,"Reassembling Skeleton",2
m19,"Stitcher's Supplier",2
gnt,"Fleshbag Marauder",1
gnt,"Lord of the Accursed",2
gnt,"Tattered Mummy",2
gnt,"Thallid Soothsayer",2
gnt,"Zulaport Cutthroat",2
gnt,"Filigree Familiar",2
gnt,"Languish",1
m19,"Blood Divination",2
gnt,"Bone Splinters",1
gnt,"Gruesome Fate",1
m19,"Murder",3
gnt,"Cruel Revival",2
gnt,"Liliana's Mastery",1
m19,"Open the Graves",1
gnt,"Swamp",25
gnt,"Rot Hulk",1
