edition,name,count
"gtc","Foundry Street Denizen",1
"m13","Arbor Elf",1
"gtc","Skinbrand Goblin",1
"gtc","Disciple of the Old Ways",2
"gtc","Skarrg Guildmage",1
"m13","Centaur Courser",2
"gtc","Slaughterhorn",1
"gtc","Viashino Shanktail",2
"m13","Primal Huntbeast",1
"gtc","Scab-Clan Charger",1
"gtc","Ghor-Clan Rampager",1
"m13","Fire Elemental",2
"gtc","Zhur-Taa Swine",2
"gtc","Ripscale Predator",1
"gtc","Rubblehulk",1
"gtc","Ruination Wurm",2
"m13","Duskdale Wurm",1
"gtc","Gruul Ragebeast",1
"gtc","Ground Assault",2
"m13","Ranger's Path",1
"gtc","Pit Fight",1
"gtc","Predator's Rapport",1
"m13","Volcanic Geyser",1
"gtc","Gruul Keyrune",2
"gtc","Alpha Authority",1
"gtc","Verdant Haven",1
"gtc","Gruul Guildgate",1
"rtr","Mountain",12
"rtr","Forest",13
