edition,name,count
"rna","Dovin, Architect of Law",1
"rna","Concordia Pegasus",3
"rna","Prowling Caracal",2
"rna","Spirit of the Spires",2
"rna","Tenth District Veteran",1
"rna","Chillbringer",1
"rna","Senate Courier",2
"rna","Windstorm Drake",2
"rna","Azorius Knight-Arbiter",1
"rna","Elite Arrester",4
"rna","Dovin's Automaton",3
"rna","Unbreakable Formation",1
"rna","Dovin's Dismissal",2
"rna","Arrester's Zeal",3
"rna","Summary Judgment",2
"rna","Code of Constraint",2
"rna","Sphinx's Insight",1
"rna","Verity Circle",1
"rna","Azorius Guildgate",4
"rna","Plains",12
"rna","Island",10
