3,"Cliffside Lookout","bfz"
2,"Kor Bladewhirl","bfz"
2,"Expedition Envoy","bfz"
2,"Kor Castigator","bfz"
3,"Reckless Cohort","bfz"
2,"Makindi Patrol","bfz"
2,"Firemantle Mage","bfz"
1,"Chasm Guide","bfz"
1,"Ondu Champion","bfz"
1,"Hero of Goma Fada","bfz"
2,"Kor Entanglers","bfz"
2,"Shatterskull Recruit","bfz"
1,"Angelic Captain","bfz"
1,"Resolute Blademaster","bfz"
1,"Angel of Renewal","bfz"
2,"Lithomancer's Focus","bfz"
2,"Outnumber","bfz"
2,"Smite the Monstrous","bfz"
2,"Inspired Charge","bfz"
1,"Angelic Gift","bfz"
1,"Blighted Gorge","bfz"
2,"Evolving Wilds","bfz"
2,"Sandstone Bridge","bfz"
10,"Mountain","bfz"
10,"Plains","bfz"
