edition,name,count
"bfz","Blisterpod",4
"frf","Warden of the First Tree",1
"bfz","Zulaport Cutthroat",2
"frf","Sultai Emissary",2
"bfz","Rot Shambler",4
"ktk","Grim Haruspex",1
"ori","Nantuko Husk",2
"bfz","Catacomb Sifter",4
"bfz","Eyeless Watcher",1
"bfz","Smothering Abomination",1
"frf","Whisperwood Elemental",1
"bfz","Brood Butcher",1
"frf","Tasigur, the Golden Fang",1
"ori","Hangarback Walker",1
"bfz","Bone Splinters",4
"ktk","Murderous Cut",2
"bfz","Vampiric Rites",2
"ori","Evolutionary Leap",1
"dtk","Corpseweft",1
"bfz","Evolving Wilds",4
"frf","Jungle Hollow",4
"ori","Llanowar Wastes",1
"ori","Rogue's Passage",2
"bfz","Forest",7
"bfz","Swamp",6
