1,"Drowner of Hope","bfz"
3,"Blisterpod","bfz"
2,"Tide Drifter","bfz"
3,"Eldrazi Skyspawner","bfz"
1,"Pilgrim's Eye","bfz"
3,"Incubator Drone","bfz"
2,"Eyeless Watcher","bfz"
2,"Kozilek's Channeler","bfz"
1,"Brood Monitor","bfz"
1,"Bane of Bala Ged","bfz"
2,"Breaker of Armies","bfz"
1,"Desolation Twin","bfz"
3,"Call the Scions","bfz"
1,"Titan's Presence","bfz"
2,"Spell Shrivel","bfz"
1,"Unnatural Aggression","bfz"
1,"Adverse Conditions","bfz"
2,"Scour from Existence","bfz"
2,"Hedron Archive","bfz"
1,"Blighted Cataract","bfz"
2,"Evolving Wilds","bfz"
2,"Skyline Cascade","bfz"
10,"Island","bfz"
11,"Forest","bfz"
