1,"Zulaport Cutthroat","bfz"
2,"Kitesail Scout","bfz"
2,"Serene Steward","bfz"
3,"Stone Haven Medic","bfz"
1,"Hagra Sharpshooter","bfz"
2,"Malakir Familiar","bfz"
3,"Nirkana Assassin","bfz"
1,"Shadow Glider","bfz"
2,"Drana's Emissary","bfz"
2,"Courier Griffin","bfz"
2,"Bloodbond Vampire","bfz"
2,"Kalastria Nightwatch","bfz"
1,"Felidar Sovereign","bfz"
1,"Defiant Bloodlord","bfz"
2,"Dutiful Return","bfz"
2,"Demon's Grasp","bfz"
2,"Gideon's Reproach","bfz"
2,"Tandem Tactics","bfz"
1,"Roil's Retribution","bfz"
1,"Blighted Steppe","bfz"
2,"Evolving Wilds","bfz"
2,"Mortuary Mire","bfz"
10,"Swamp","bfz"
11,"Plains","bfz"
