edition,name,count
"tsp","Forest",14
"tsp","Plains",10
"rav","Bramble Elemental",1
"tsp","Herd Gnarr",1
"csp","Juniper Order Ranger",1
"rav","Sandsower",1
"tsp","Savage Thallid",2
"rav","Selesnya Evangel",2
"rav","Selesnya Guildmage",1
"9ed","Soul Warden",2
"tsp","Sporesower Thallid",1
"tsp","Thallid Germinator",3
"tsp","Thallid Shell-Dweller",2
"tsp","Thelonite Hermit",1
"rav","Tolsimir Wolfblood",1
"rav","Twilight Drover",1
"rav","Wojek Apothecary",1
"rav","Scatter the Seeds",1
"rav","Seed Spark",1
"tsp","Sprout",2
"tsp","Strength in Numbers",3
"dis","Fertile Imagination",2
"rav","Overwhelm",1
"dis","Supply // Demand",2
"tsp","Detainment Spell",1
"gpt","Leyline of the Meek",1
"9ed","Beast of Burden",1
