edition,name,count
"pls","Darigaaz's Caldera",1
"tsp","Forest",7
"tsp","Mountain",7
"tsp","Swamp",7
"lgn","Blade Sliver",4
"lgn","Brood Sliver",1
"lgn","Crypt Sliver",3
"lgn","Hunter Sliver",3
"lgn","Magma Sliver",1
"lgn","Quick Sliver",3
"lgn","Root Sliver",2
"lgn","Spectral Sliver",2
"lgn","Toxin Sliver",1
"mrd","Bloodscent",1
"pls","Darigaaz's Charm",2
"cst","Dark Banishing",2
"ody","Engulfing Flames",1
"9ed","Naturalize",1
"ons","Aphetto Dredging",2
"inv","Savage Offensive",1
"ons","Cover of Darkness",1
"ons","Crown of Vigor",1
"pls","Keldon Mantle",1
"ons","Riptide Replicator",1
"rav","Terrarion",2
"5dn","Wayfarer's Bauble",2
