edition,name,count
"tsp","Island",13
"tsp","Swamp",11
"jud","Cephalid Constable",1
"rav","Dimir Infiltrator",2
"pls","Doomsday Specter",1
"bok","Higure, the Still Wind",1
"rav","Keening Banshee",1
"pls","Marsh Crocodile",1
"7ed","Merfolk of the Pearl Trident",2
"bok","Mistblade Shinobi",1
"pls","Nightscape Battlemage",1
"bok","Ninja of the Deep Hours",3
"bok","Okiba-Gang Shinobi",2
"8ed","Sage Owl",2
"bok","Skullsnatcher",3
"pls","Stormscape Battlemage",1
"bok","Throat Slitter",2
"inv","Urborg Emissary",1
"dis","Vesper Ghoul",1
"bok","Walker of Secret Ways",2
"scg","Chill Haunting",1
"rav","Clutch of the Undercity",2
"8ed","Deflection",1
"chk","Struggle for Sanity",1
"8ed","Coastal Piracy",1
"ons","Crown of Ascension",1
"bok","Phantom Wings",1
