1,"Nissa, Nature's Artisan","kld"
2,"Thriving Turtle","kld"
2,"Longtusk Cub","kld"
1,"Sage of Shaila's Claim","kld"
2,"Servant of the Conduit","kld"
4,"Terrain Elemental","kld"
2,"Thriving Rhino","kld"
2,"Janjeet Sentry","kld"
2,"Empyreal Voyager","kld"
3,"Guardian of the Great Conduit","kld"
1,"Bristling Hydra","kld"
2,"Long-Finned Skywhale","kld"
2,"Arborback Stomper","kld"
1,"Riparian Tiger","kld"
1,"Aethersquall Ancient","kld"
3,"Attune with Aether","kld"
2,"Verdant Crescendo","kld"
2,"Appetite for the Unnatural","kld"
2,"Malfunction","kld"
4,"Woodland Stream","kld"
11,"Forest","kld"
8,"Island","kld"
