edition,name,count
"aer","Tezzeret, Master of Metal",1
"aer","Ornithopter",1
"aer","Augmenting Automaton",2
"aer","Merchant's Dockhand",1
"kld","Dhund Operative",2
"aer","Tezzeret's Simulacrum",3
"kld","Dukhara Peafowl",1
"aer","Treasure Keeper",1
"aer","Quicksmith Spy",1
"aer","Foundry Assembler",1
"aer","Bastion Inventor",2
"aer","Wind-Kin Raiders",2
"aer","Ironclad Revolutionary",1
"aer","Barricade Breaker",1
"aer","Fen Hauler",1
"aer","Reverse Engineer",1
"aer","Tezzeret's Betrayal",2
"kld","Essence Extraction",1
"aer","Universal Solvent",2
"aer","Pendulum of Patterns",4
"aer","Implement of Examination",2
"aer","Tezzeret's Touch",2
"aer","Submerged Boneyard",4
"kld","Island",11
"kld","Swamp",10
