edition,name,count
"m19","Swamp",10
"dom","Woodland Cemetery",1
"m19","Forest",10
"m19","Foul Orchard",4
"m19","Doomed Dissenter",3
"dom","Deathbloom Thallid",3
"dom","Slimefoot, the Stowaway",1
"dom","Yavimaya Sapherd",3
"m19","Poison-Tip Archer",3
"dom","Thallid Omnivore",2
"rix","Twilight Prophet",1
"dom","Whisper, Blood Liturgist",1
"rix","Tendershoot Dryad",1
"dom","Torgaar, Famine Incarnate",1
"dom","Verdant Force",1
"rix","Path of Discovery",1
"dom","Rite of Belzenlok",1
"dom","Fungal Infection",3
"xln","Costly Plunder",2
"dom","Vicious Offering",3
"dom","Spore Swarm",2
"dom","Saproling Migration",3
