edition,name,count
"m19","Plains",10
"dom","Isolated Chapel",1
"m19","Swamp",10
"m19","Forsaken Sanctuary",4
"m19","Ajani's Pridemate",3
"xln","Bishop's Soldier",3
"rix","Legion Lieutenant",2
"rix","Paladin of Atonement",1
"xln","Inspiring Cleric",2
"m19","Resplendent Angel",1
"m19","Skymarch Bloodletter",3
"m19","Leonin Warleader",1
"xln","Sanctum Seeker",1
"rix","Champion of Dusk",1
"m19","Epicure of Blood",2
"m19","Herald of Faith",1
"m19","Vampire Sovereign",1
"m19","Ajani's Welcome",2
"rix","Moment of Triumph",2
"m19","Nightmare's Thirst",2
"m19","Murder",3
"xln","Vraska's Contempt",1
"xln","Call to the Feast",3
