edition,name,count
"m19","Forest",10
"xln","Rootbound Crag",1
"m19","Mountain",9
"m19","Timber Gorge",4
"m19","Llanowar Elves",3
"m19","Druid of the Cowl",2
"xln","Raptor Hatchling",2
"m19","Draconic Disciple",3
"m19","Elvish Rejuvenator",3
"xln","Frenzied Raptor",2
"m19","Goreclaw, Terror of Qal Sisma",1
"rix","Knight of the Stampede",2
"rix","Needletooth Raptor",1
"xln","Charging Monstrosaur",2
"rix","Charging Tuskodon",2
"xln","Carnage Tyrant",1
"rix","Etali, Primal Storm",1
"m19","Pelakka Wurm",1
"rix","Silverclad Ferocidons",1
"m19","Colossal Majesty",2
"m19","Shock",3
"m19","Lightning Strike",3
"m19","Banefire",1
