edition,name,count
"pls","Samite Pilgrim",3
"inv","Wayfaring Giant",1
"pls","Kavu Recluse",1
"inv","Kavu Scout",2
"pls","Quirion Dryad",1
"pls","Quirion Explorer",2
"inv","Quirion Trailblazer",2
"pls","Magnigoth Treefolk",1
"pls","Stratadon",2
"inv","Strength of Unity",1
"pls","Confound",1
"inv","Worldly Counsel",2
"pls","Allied Strategies",2
"inv","Exotic Curse",2
"pls","Exotic Disease",2
"inv","Breath of Darigaaz",1
"inv","Tribal Flames",3
"pls","Gaea's Might",1
"inv","Harrow",3
"pls","Primal Growth",1
"inv","Wandering Stream",1
"inv","Ordered Migration",1
"pls","Rith's Charm",1
"pls","Treva's Charm",1
"inv","Plains",3
"inv","Island",3
"inv","Swamp",3
"inv","Mountain",3
"inv","Forest",8
"pls","Terminal Moraine",2
