edition,name,count
"inv","Mountain",11
"inv","Forest",12
"pls","Mogg Sentry",1
"inv","Thunderscape Apprentice",1
"pls","Mogg Jailer",2
"pls","Thunderscape Familiar",1
"pls","Caldera Kavu",1
"pls","Kavu Recluse",1
"pls","Thunderscape Battlemage",1
"pls","Flametongue Kavu",2
"inv","Llanowar Elite",1
"inv","Thornscape Apprentice",1
"pls","Gaea's Herald",1
"inv","Nomadic Elf",2
"pls","Thornscape Familiar",3
"pls","Alpha Kavu",2
"pls","Amphibious Kavu",1
"pls","Root Greevil",1
"inv","Serpentine Kavu",1
"pls","Horned Kavu",2
"pls","Sparkcaster",2
"pls","Singe",1
"inv","Scorching Lava",1
"pls","Magma Burst",1
"pls","Implode",1
"inv","Explosive Growth",1
"inv","Fertile Ground",2
"inv","Simoon",1
"inv","Fires of Yavimaya",1
"inv","Assault // Battery",1
