edition,name,count
"som","Carnifex Demon",1
"som","Darkslick Drake",1
"som","Fume Spitter",2
"m11","Harbor Serpent",1
"som","Leaden Myr",2
"m11","Maritime Guard",2
"som","Moriok Reaver",2
"som","Silver Myr",2
"som","Skinrender",1
"som","Sky-Eel School",2
"som","Thrummingbird",2
"m11","Doom Blade",1
"som","Instill Infection",2
"som","Steady Progress",2
"som","Twisted Image",1
"som","Contagion Clasp",2
"som","Contagion Engine",1
"som","Culling Dais",1
"som","Necrogen Censer",2
"m11","Sorcerer's Strongbox",1
"som","Throne of Geth",1
"som","Trigon of Corruption",1
"som","Trigon of Thought",1
"som","Island",13
"som","Swamp",13
